clavy_id,"editorial","fecha de publicación","titulo","lugar de publicación"
60900,"Ginn & Co.","1921","El palacio triste & Ganarse la vida","Boston"
60901,"Imp. de Henrich y Cía.","1905","Sartor resartus. Vida y opiniones del señor Teufelsdröckh","Barcelona"
60903,,"1883","Espronceda. Su tiempo, su vida y sus obras. Ensayo histórico-biográfico acompañado de sus discursos parlamentarios y de otros trabajos inéditos en prosa y verso del malogrado autor de El diablo mundo","Madrid"
60904,"Henrich","1904","La humilde verdad","Barcelona"
60905,"Compañía General de Artes Gráficas","[1932]","Maelstrom (novela)","Madrid"
60906,"[s.n]","1931","Inquietud (ráfagas de Amor y Dolor)","Madrid"
60907,"[Rivadeyneyra]","1928","La maja. Comedia en tres actos, en verso","Madrid"
60908,"Biblioteca Hispania","[1922]","El doncel romántico. Folletín escénico en cinco capítulos y en verso","Madrid"
60909,"Imp. Clásica Española","1920","Encarna la costurera o Hasta el fin nadie es dichoso. Sainete en dos actos","Madrid"
60910,"Tall. graf. Piñera","ca. 1927","He visto a un hombre saltar. Pasatiempo cómico en tres actos, el segundo dividido en dos cuadros","Madrid"
60912,"Lib. de la viuda de Pueyo","1917","Benaventianas","Madrid"
60913,"[s.n.]","1916","La tristeza del amo","[Madrid]"
60914,"Rivadeneyra","1922","Sevilla en la literatura (las novelas sevillanas de José Más)","Madrid"
60917,"R. Velasco [Imp.]","1916","El verdugo de Sevilla. Casi sainete en tres actos y en prosa","Madrid"
60918,"Renacimiento","1914","A la moderna. Comedia en dos actos","Madrid"
60919,"G. Hernández y G. Saez","[ca. 1927]","Cuenta de la lavandera. Vía Iris. Antenas siderales","[Madrid]"
60922,"Lib. de la Viuda de Pueyo","[1914]","Don Beltrán de Figueroa. Comedia del siglo XVII","Madrid"
60924,"L. Rubio","ca. 1925","El hombre que quiere comer. Comedia en tres actos","Madrid"
60926,"Suc. de R. Velasco","1928","Mademoiselle Naná. Sainete en tres actos","Madrid"
60927,"Sociedad de Autores Españoles","1932","La mercería de la Dalia roja. Comedia asainetada en tres actos","Madrid"
60928,"Sociedad de Autores Españoles","1931","El millonario y la bailarina. Comedia en tres actos","Madrid"
60929,"Biblioteca Hispana","1924","La entretenida. Comedia en tres actos","Madrid"
60930,"[Estrella]","1919","La señorita está loca. La vida sigue","Madrid"
60931,"Ediciones del Árbol","1935","Los muertos, las muertas y otras fantasmagorías","Madrid"
60932,"V.H. Sanz Calleja","1923","De la vida sencilla. Poesías originales","Madrid"
60933,"(Imp. Sáez Hermanos)","1933","De Madrid a Oviedo, pasando por las Azores. Novela","Madrid"
60934,"Sands and Co.","1935","A saint in a hurry  (El divino impaciente). The story of Saint Francis Xavier","London"
60936,"[s.n.]","1929","El pájaro sin alas","Madrid"
60937,"The Macmillan Co.","1930","Camino adelante. Comedia en dos actos y en prosa","New York"
60939,"Voluntad","1925","Nuevas poesías. Segunda parte de De la vida sencilla","Madrid"
60940,"Hernando","[1927]","La cantaora del puerto. El deseo","Madrid"
60941,"Sociedad de Autores españoles","1932","La casa de la bruja. Comedia popular melodramática en tres actos","Madrid"
60942,"Tall. Gráf. Piñera","[1926?]","Poca cosa es un hombre. Comedia en tres actos","Madrid"
60943,"[Estrella]","1923","Madame Pepita. La mujer del héroe. La suerte de Isabelita","Madrid"
60944,"E. Domenech","1910","El amor catedrático","Barcelona"
60945,"Pueyo","1919","Las gafas del diablo","Madrid"
60946,"Pueyo","1934","Canción de cuna. Primavera en otoño. Lirio entre espinas","Madrid"
60947,"Espasa-Calpe","1931","Escenas junto a la muerte. Novela","Madrid [etc.]"
60948,"Compañía Ibero-americana de Publicaciones","[1930]","Los valores eróticos en las religiones. El amor en el Cantar de los cantares","Madrid"
60949,"Viuda de Hernando","1894","El corral de las comedias. Cuadros al fresco. Ultramarinos. ¡Amén! o el ilustre enfermo. Las recomendaciones. Carranza y compañia","Madrid"
60950,"[Estrella]","1920","Maravilla","Madrid"
60951,"Mundo Latino","[1927]","Piedras preciosas","Madrid"
60952,"Garnier Hnos.","[1909]","Pelayo González. Algunas de sus ideas, algunos de sus hechos, su muerte","París"
60953,"Mundo Latino","1922","La muerte nueva","Madrid"
60954,"Mundo Latino","[1923]","El corazón","Madrid"
60955,"Saturnino Colleja","1920","Feminismo, feminidad, españolismo","Madrid"
60956,"Gustavo Gili","[1921]","Los fantasmas del museo","[Barcelona]"
60957,"Espasa-Calpe","1929","Luis Candelas, el bandido de Madrid","Madrid [etc.]"
60958,"Renacimiento","[1930]","Eva curiosa. Libro para mujeres","Madrid"
60959,"Saéz Hnos.","1925","Vuelos de golondrina. Novelas","Madrid"
60960,"Biblioteca Nueva","[1924]","La Villa y Corte pintoresca. Escenas y momentos madrileños","Madrid"
60961,"Renacimiento","1916","Los ojos abiertos. Escenas de la vida de un pobre hombre","Madrid"
60963,"Maucci","[1914]","Rosas de pasión","Barcelona"
60964,"América","[1921]","Cuentos judíos contemporáneos","Madrid"
60965,"Alejandro Pueyo","1921","La voluntad de Dios. Novelas","[Madrid]"
60966,"La Novela Mundial","[1926]","Dama pobreza (un milagro de San Francisco). Novela","Madrid"
60967,"[Imp. de los Hijos de M.G. Hernández]","1913","Íntimas (coplas viejas)","[Madrid]"
60969,"Imp. de Antonio Marzo","1906","Leyenda","Madrid"
60970,"R. Velasco","1911","Cartucherita. Novela andaluza","Madrid"
60971,"Biblioteca Nueva","1927","La esclava del Señor. Novela","Madrid"
60973,"Tip. de la ""Revista de Archivos, Bibliotecas y Museos""","1918","Lunes antes del alba (cuentos)","Madrid"
60975,"[s.n.]","1915","El lIbro de las danzarinas","Madrid"
60976,"Imp. Casa Vidal","1911","La reina Silencio. Tragedia","Madrid"
60977,"Sociedad General Española de Librería","1915","Sirenas mudas. Drama en tres actos","Madrid"
60979,"Edit. España","1929","Volpone o El zorro","Madrid"
60981,"Imp. Hispano-Alemana","1914","La Tizona. Drama romántico en cuatro jornadas","Madrid"
60982,"R. Velasco [Imp.]","1905","Aire de fuera. Comedia en tres actos y en prosa","Madrid"
60983,"Imp. y Edit. Castro","1933","¡Comunismo! Novela. El comunismo, visto a través de los bajos fondos madrileños","Madrid"
60984,"Mundo Latino","[1919]","Por un milagro de amor. Novela","Madrid"
60985,"José Yagües","1915","Los indianos vuelven. Novela","Madrid"
60986,"(Imp. Helénica)","1912","Sueños de noches lejanas","Madrid"
60988,"R. Velasco","1913","La de los siete pecados (El libro de las danzarinas)","Madrid"
60989,"R. Velasco [Imp.]","1913","El eco. Drama en tres actos y en prosa","Madrid"
60991,"Nuestra raza","[1934]","Bolívar criollo","Madrid"
60992,"Maucci","[1913?]","Mi Patria y mi Dama. Poesías","Barcelona/Buenos Aires"
60993,"Nuestra raza","[ca. 1934]","Bolívar, libertador","Madrid"
60994,"Antea","1922","El vellocino de plata. Novela","Madrid"
60995,"Renacimiento","[1926]","La locura de un erudito","Madrid"
60997,"Manzanera","1926","Caminito abajo","Buenos Aires"
60998,"Ramón Sopena","[1918]","El último contrabandista. Novela","Barcelona"
60999,"Mundo Latino","1924","La copa de Anacreonte. Poesías","Madrid"
61001,"Lusitania Ed.","[192-?]","El retorno. Novela espiritista (basada en hechos reales)","Lisboa"
61002,"Plutarco","1933","Mangas y capirotes (España en su laberinto teatral del siglo XVII)","[Madrid]"
61003,"Renacimiento","[1923?]","Despertar para morir (novela). 3ª ed.","Madrid"
61005,"Compañía Ibero-Americana de Publicaciones (CIAP)","1929","Daniel Vierge, el renovador y el príncipe de la ilustración moderna","Madrid"
61006,"Renacimiento","1911","Teatro de ensueño","Madrid"
61007,"Renacimiento","1913","Los pastores. Comedia en dos actos","Madrid"
61008,"W. Friedrich","1880","Luther im spiegel spanischer poesie. Bruder Martin's vision, nach der 10. aufl der dichtung unseres zeitgenossen d. Gaspar Núñez de Arce im versmaass des originals übertragen","Leipzig"
61010,"Renacimiento","1912","La casa de la primavera. Los romances del hogar. Las ciudades románticas. Paisajes espirituales. El mensaje de las rosas. Las horas","Madrid"
61011,"Renacimiento","1916","El reino de Dios. Elegía en tres actos","Madrid"
61012,"[Juan Pueyo]","1911","Canción de cuna. Lirio entre espinas. El ideal","Madrid"
61013,"Renacimiento","1912","Madame Pepita. Comedia en tres actos","Madrid"
61015,"Calpe","1919","El Convivio","Madrid [etc.]"
61017,"Renacimiento","1917","La esfinge maragata. Novela premiada por la Real Academia Española","Madrid"
61018,"Imp. de J. Rueda","1906","La cópula. Novela de amor","Madrid"
61021,"W. R. Jenkins","[ca. 1900]","Fortuna y otros cuentos","Nueva York"
61022,"Espasa-Calpe","1936","Vorágine sin fondo. Novela","Madrid"
61023,"Imp. y Fundición de M. Tello","1886","La ilustre figuranta. Novela","Madrid"
61025,"Calpe","1920","La bien plantada de Xenius","Madrid"
61026,"Mundo Latino","[1921]","La huelga de los poetas. (Novela)","Madrid"
61027,"Hernando","[1926]","Humos de rey. Novela","Madrid"
61029,"Magisterio español","1926-29","Viaje por las escuelas de España","Madrid"
61031,"Pueyo","1926","Más allá del amor y de la vida. Novela","Madrid"
61032,"[s.n.]","1925","Religio est libertas. Estudios filosóficos","Madrid"
61034,"M. Perez Villavicencio","1907","Madrid sentimental","Madrid"
61035,"La Nave","1929","Loyola","Madrid"
61036,"Sucesores de Hernando","1923","La educación de la mujer de mañana","Madrid"
61038,"M. Alonso","1902","Picardías clásicas; chascarrillos, paradoja, epigramas, jácara, letrillas, canción y romances olvidados o desconocidos","Madrid"
61040,"La España Editorial","1898","La caja de música. Poesías","Madrid"
61042,"La Campaña","1898","Del amor, del dolor y del vicio","Paris"
61043,"(Est. tip. de Alvarez Hnos.)","1889","A la luz de una lámpara. Colección de cuentos morales","Madrid"
61044,"Imp. de los Señores Rojas","1878","Sendas opuestas. Novela original","Madrid"
61045,"Cía. Ibero-Americana de Publicaciones (CIAP)","[1930]","Barcos y puertos","Madrid [etc.]"
61046,"Sopena","[1902?]","La quimera","Barcelona"
61047,"(Imp. de Bailly-Baillière)","1913","Los marañones. (Leyenda áurea del Nuevo Mundo)","Madrid"
61048,"Prensa popular","[1920]","La garra. Drama en dos actos y en prosa","Madrid"
61049,"Caro Raggio","[1923]","Tres horas en el Museo del Prado. Itinerario estético","Madrid,"
61050,"[Imp. de J. Pueyo]","1913","Los Césares de la Patagonia. (Leyenda aúrea del Nuevo Mundo)","Madrid"
61051,"Cervantes","1918","Las cien mejores poesías (liricas) de la lengua inglesa","Valencia"
61052,"M. Aguilar","1930","William Shakespeare","Madrid"
61053,"Fortanet","1918","Un sevillano en París (1785-1842)","Madrid"
61055,"Renacimiento","[1916]","Londres. Impresiones de un español","Madrid"
61056,"Rafael Caro Raggio","1918","Los conquistadores. El origen heroico de América","[Madrid]"
61057,"Biblioteca Hispania","[1924]","El secreto de la vida y de la muerte. Exploraciones","Madrid"
61058,"Editorial-América","1918","Tierras mártires","Madrid"
61059,"Voluntad (Madrid. 1919)","01/04/1920","El llanto de la Virgen (cuento)","Madrid"
61060,"Garriga","[1957?]","La pintura italiana","Madrid"
61061,"Voluntad (Madrid. 1919)","15/12/1919","Flores de maravilla (cuento)","Madrid"
61062,"Garriga","[1957?]","Los primitivos flamencos. De Van Eyck a Bruegel","Barcelona"
61063,"Voluntad (Madrid. 1919)","12/10/1919","Las alas abiertas (cuento)","Madrid"
61065,"Gil Blas","[1920]","Pastorelas",
61067,"La Revista de Santander","01/02/1930","Naufragio (poema)","Santander"
61069,"V. H. Sanz Calleja","[entre 1910-1920]","La voz de la conseja. Tomo II","Madrid"
61071,"V.H. Sanz Calleja","[1922?]","Simientes","Madrid"
61072,"José Janés","1957","Obras de Charles Morgan","Barcelona"
61073,"La Esfera","10/02/1923","Los milagros del amor (cuento)","Madrid"
61075,"Los Novelistas. Ed. Prensa Moderna","1928","El goce de robar (novela)","Madrid"
61077,"Librería general de Victoriano Suárez","1929","La Revolución del 68 y la cultura femenina. Un episodio nacional que no escribió Pérez Galdós. (Apuntes del natural)","Preciados, 48. Madrid"
61079,"Renacimiento","1917","Despertar para morir (novela). 2ª ed.","Calle de San Marcos, núm 42. Madrid"
61081,"La Revista de Santander","01/04/1931","Álamo (poema)","Santander"
61085,"LIFESA","1950","De Antonio Machado a su grande y secreto amor","Valenzuela, 6. Madrid"
61089,"Publicaciones Prensa Gráfica","7 de enero de 1922","Cumbres al sol (novela)","Madrid"
61090,"José Janés","1957","Obras de Georges Duhamel","Barcelona"
61091,"eLITE-CM/UCM-BNE","2018 [1927]","Aurora de España. Edición digital","[Madrid]"
61092,"Garriga","[1962]","La pintura alemana","Barcelona"
61096,"Juventud","[1961]","Catalina la Grande","Barcelona"
61097,"Renacimiento","[1916]","Al amor de las estrellas (Mujeres del Quijote)","Madrid"
61098,"Garriga","[1959]","La pintura en China","Barcelona"
61099,"Compañía Ibero-Americana de Publicaciones (CIAP)","[1929]","La virgen prudente. 2ª ed.","Madrid"
61100,"eLITE-CM/UCM-BNE","2018 [1907]","Las hijas de don Juan. Edición digital","[Madrid]"
61101,"Garriga","[1959]","La pintura en Bélgica. De Rubens a los surrealistas","Barcelona"
61104,"Compañía Ibero-Americana de Publicaciones (CIAP)","[1916]","La niña de Luzmela. 2ª ed.","Madrid"
61105,"G.P.","[1959]","El notario de El Havre","Barcelona"
61106,"Los Poetas","1929","Antología de mujeres","Madrid"
61107,"Garriga","[1958]","La escuela inglesa de pintura, precedido de La ""manera inglesa"" en pintura","Madrid"
61108,"Biblioteca Nueva","[1955]","Aurora de España. Reedición","Madrid"
61109,"Juventud","[1958]","La buena tierra. Novela","Barcelona"
61110,"Librería de Fernando Fe","1909","La niña de Luzmela. 1ª ed.","Madrid"
61111,"Editorial Pueyo","[1919]","Ruecas de marfil (novelas). 2ª ed. aum.","Calle del Arenal, 6. Madrid."
61112,"Bloud y Gay Editores","[ca. 1916]","Don Quijote en Barcelona","Barcelona"
61113,"Garriga","[1958]","Pintores del siglo XX de la escuela de París","Madrid"
61114,"Diana Artes Gráficas.","[1962]","La virgen prudente. Revista literaria ""Novelas y cuentos""","Larra 12. Madrid."
61115,"Juventud","[1958]","La buena tierra","Barcelona"
61118,"José Janés","1950","La fuente","[Barcelona]"
61119,"Editorial Sucre","1977","Roca viva","Caracas"
61120,"Alfaguara","1967","El clavo","Madrid"
61121,"Costa-Amic","1959","La novela del Indio Tupinamba","México"
61122,"Arcadia","1974","Os poemas de Luis Buñuel","Lisboa"
61123,"Costa-Amic","1970","Federica no era tonta y otros cuentos","México D.F."
61124,"José Janés","1947-1949","Imágenes en un espejo","Barcelona"
61125,"Heraldo de Aragón","1982","Obra literaria","Zaragoza"
61126,"Carlos E. Pinto","1981","Poemas (inéditos)","Santa Cruz de Tenerife"
61127,"La Verónica","1940","Tres en uno. Auto sacramental a la antigua usanza","La Habana"
61128,"Orbe","1961","Umbral de sueños","Los Ángeles"
61130,"Ediciós do Castro","1981","A aza enraizada. Cantigas de bendizer","A Coruña"
61132,"Ediciones Grillo","1965","Las hogueras del ocaso","Tijuana"
61133,"Ediciones Grillo","1963","Cirios en los rascacielos y otros poemas","Tijuana"
61134,"Lauro","1944","La fuente","[Barcelona]"
61135,,"1932","El triomf del Jazz",
61136,,"1925","L'etern adolescent",
61141,"[Agustín Núñez] Argos","[1956]","Nadie llora al cocodrilo","Barcelona"
61143,"Juventud","[1956]","La buena tierra","Barcelona"
61144,"Editorial del Departamento de Instrucción Publica","1956","Narraciones de Norteamérica","San Juan (Puerto Rico)"
61146,"Unidad Mexicana de Escritores","1956","Cuentos de las cosas","México"
61148,"Publicaciones de la Diputación de Granada","2000","Poesía y teatro","Granada"
61150,,"1910","Amor y libertad","Córdoba"
61152,,"1919?","Hieles del paro",
61156,"Ediciones Demófilo","1982","Evocación del cante (el decir y el cantar de mi pueblo)","Córdoba"
61158,"Institució Alfons el Magnànim","2005","Poesía completa","Valencia"
61159,"Institució Alfons el Magnànim, Diputació de València","2014","Artículos y ensayos","Valencia"
61160,"Cid","1954","El fantasma de Canterville [El cumpleaños de una princesa]","[Madrid]"
61161,"Ollantay","1947","Poetas Libres de la España Peregrina en América","Buenos Aires"
61162,"Cruz del Sur","1943","Poetas del destierro","Chile"
61164,"Rialp (Adonáis)","1972","Poetas españoles en USA","Madrid"
61173,"Rafael Dalmau Editor","1969","L’alegre vianant: geopoemas","Barcelona"
61174,"La Mirada","1962?","Les gràcies terrenals","Barcelona"
61175,"Grant & Cutler","1975","Selección de poemas (1936-1973)","Londres"
61176,"Edición Granada","1943","Romances de los ríos de España","México"
61179,"Espasa Calpe","[2003]","La señora del perro y otros cuentos","Pozuelo de Alarcón (Madrid)"
61181,"Espasa-Calpe","[2000]","La señora del perro y otros cuentos","Madrid"
61182,"Aguilar","1974","Libro armilar de poesía y memorias bisiestas","México"
61183,"Planeta-De Agostini","[2002]","Cuentos","Barcelona"
61184,"Atenea","1960","Las imágenes migratorias","México"
61187,"Galaxia","1959","Lua de além-mar","[Vigo]"
